Wavelength,Udid_Dal00000.asd,Udid_Dal00001.asd,Udid_Dal00002.asd,Udid_Dal00003.asd,Udid_Dal00004.asd,Udid_Dal00005.asd,Udid_Dal00006.asd,Udid_Dal00007.asd,Udid_Dal00008.asd,Udid_Dal00009.asd
559,0.515716913,0.515808916,0.515686853,0.515655662,0.515913256,0.515682983,0.515743646,0.515836039,0.515765985,0.515798214
560,0.516485345,0.516599105,0.516528465,0.516472614,0.516620544,0.516446603,0.516423309,0.516554201,0.516708798,0.516567173
561,0.517139064,0.517405401,0.517338984,0.517275051,0.517313301,0.517290833,0.517282009,0.517347012,0.517599135,0.517484538
562,0.517884593,0.518295564,0.518118794,0.518019498,0.518110333,0.51821844,0.518216082,0.518445917,0.518215595,0.518397288
563,0.519081468,0.519276946,0.51920403,0.519092563,0.519144631,0.519149577,0.519290622,0.519381273,0.519236429,0.519188232
564,0.520338677,0.520346484,0.5203179,0.520314303,0.520254651,0.520243794,0.520374875,0.520415279,0.520448176,0.520226977
565,0.52145161,0.521490738,0.521365107,0.521517628,0.521393491,0.521516516,0.521465627,0.521632202,0.521649929,0.521548662
566,0.522563729,0.522690247,0.522582225,0.52262562,0.522725546,0.522766791,0.522774426,0.522788725,0.522770032,0.522669973
567,0.523655411,0.523751386,0.523641482,0.523576546,0.523676768,0.523733902,0.523598042,0.523756307,0.523806662,0.523773825
568,0.524695955,0.524728045,0.524637004,0.524514631,0.524506778,0.524649437,0.524362052,0.524719066,0.524775216,0.52483652
569,0.525669614,0.525735756,0.525720884,0.525584421,0.525597692,0.525772685,0.525593569,0.525846874,0.525713261,0.525815097
570,0.526636967,0.526795154,0.52671884,0.526624828,0.526674612,0.526732692,0.526665876,0.526758094,0.526704769,0.526814196
571,0.527756073,0.527768881,0.527628406,0.527737309,0.527658961,0.527756809,0.527687605,0.5277682,0.527743326,0.527779889
572,0.528930927,0.528718386,0.528586027,0.528863357,0.52862709,0.528866754,0.528733653,0.52886564,0.528807652,0.52875719
573,0.529839432,0.529885078,0.529830433,0.529797241,0.529785174,0.529873946,0.529822328,0.529725745,0.529867743,0.529881104
574,0.530731021,0.530889193,0.530736043,0.530677525,0.530797637,0.530737658,0.530871506,0.530756683,0.530862522,0.530898696
575,0.531638743,0.531743566,0.531577983,0.531573433,0.531743279,0.531600016,0.531756711,0.531754952,0.531835723,0.531783263
576,0.532515779,0.532510199,0.532579145,0.532475833,0.532673087,0.532517772,0.532459999,0.532537767,0.532772082,0.532551834
577,0.533218982,0.533096742,0.533201857,0.533181772,0.533261052,0.53314538,0.533295984,0.533382314,0.533403144,0.533169537
578,0.533811477,0.533819557,0.533815674,0.533893322,0.533880028,0.533896433,0.53400337,0.534071614,0.533954804,0.533819711
579,0.53449318,0.534670759,0.53457879,0.534672606,0.534669726,0.534777567,0.534658577,0.534743016,0.534611282,0.534582621
580,0.535470696,0.535441175,0.535470195,0.535470245,0.5355773,0.535542638,0.535497221,0.535683498,0.535478612,0.535440349
581,0.536065929,0.536118824,0.536016011,0.53603116,0.536178648,0.536132436,0.53609389,0.536324489,0.536118986,0.536122706
582,0.536789625,0.537021695,0.536779522,0.5367924,0.536898907,0.536918559,0.536908926,0.53706393,0.536966011,0.536887593
583,0.537925148,0.538197698,0.537984304,0.537940556,0.537940985,0.538022169,0.538113061,0.538078586,0.538169668,0.537896664
584,0.539012225,0.539060272,0.538909774,0.539008616,0.538833092,0.538954582,0.53908991,0.538821029,0.539089615,0.538990516
585,0.540148064,0.540187375,0.540051753,0.540152551,0.539980467,0.540118144,0.540139667,0.539983867,0.540162995,0.540203467
586,0.541284156,0.541359072,0.54120129,0.541209601,0.541157927,0.541286925,0.541215811,0.541284479,0.541273571,0.54132983
587,0.542315394,0.542164122,0.542010932,0.541995216,0.542005569,0.542106084,0.542161064,0.542182064,0.542157857,0.542160006
588,0.543067427,0.54297784,0.54295804,0.54287764,0.542875509,0.542949833,0.542903455,0.543016857,0.542957467,0.543017329
589,0.543775945,0.543820741,0.543923912,0.54379125,0.543813874,0.543842547,0.543684754,0.543888953,0.543764863,0.543892433
590,0.544535363,0.544633892,0.54474648,0.544645089,0.544710584,0.544719377,0.544541438,0.544736183,0.544590346,0.544692053
591,0.54521876,0.54528748,0.545257669,0.545355594,0.545280855,0.545433858,0.545217677,0.545304549,0.545342546,0.545243782
592,0.54586813,0.545848803,0.545827203,0.545956737,0.545891008,0.54596586,0.545846858,0.546008548,0.545953289,0.545802579
593,0.54644201,0.546409979,0.546413588,0.54644553,0.546533414,0.546508066,0.546489762,0.546719313,0.546485742,0.546387495
594,0.546923111,0.547016133,0.546912634,0.546855671,0.547114745,0.547184198,0.547124602,0.547237562,0.547027354,0.546957076
595,0.547501728,0.54751205,0.547496375,0.547423834,0.547680564,0.547629071,0.547485255,0.547737034,0.547626264,0.547541373
596,0.547818444,0.547898555,0.547838795,0.54771848,0.5479229,0.547788643,0.5477361,0.548064721,0.547940773,0.547932089
597,0.547916354,0.548178891,0.547990517,0.547836082,0.54798392,0.547883174,0.547999849,0.548248101,0.548088639,0.548133246
598,0.54818727,0.54836781,0.548318415,0.548301295,0.548364588,0.548322722,0.548351137,0.548474831,0.548552386,0.548343478
599,0.548738057,0.548631137,0.548725903,0.548739598,0.548761695,0.548670805,0.548820419,0.548847727,0.548939119,0.548795564
600,0.549282892,0.549078618,0.549172568,0.549187403,0.549223497,0.549077077,0.549300396,0.549255431,0.549326678,0.549244298
601,0.549631854,0.549687762,0.549623817,0.549677417,0.549767233,0.5496619,0.549722864,0.549641889,0.549794574,0.549562951
602,0.550027152,0.550141463,0.550033777,0.550021672,0.550164808,0.550204476,0.550188687,0.55022761,0.550195394,0.55020307
603,0.550550114,0.550689405,0.55057199,0.5505018,0.550651444,0.550722167,0.550644999,0.550775695,0.550705862,0.5507042
604,0.551171997,0.551304724,0.551205968,0.55115574,0.55122274,0.551262915,0.55114666,0.551268081,0.551311018,0.551159001
605,0.551790115,0.551836048,0.551795484,0.551865582,0.55175354,0.551873026,0.551775726,0.551795522,0.551901538,0.551874041
606,0.552285339,0.552352297,0.552274972,0.55238668,0.552206389,0.552369817,0.55234873,0.552321531,0.552500434,0.552327001
607,0.552978738,0.552985012,0.552927576,0.552977684,0.552883198,0.552984375,0.553014962,0.552976587,0.55312778,0.553033498
608,0.55390827,0.553750487,0.553781298,0.55378003,0.553820642,0.55381003,0.553805121,0.553782971,0.553820731,0.554086235
609,0.554546214,0.554449759,0.554351864,0.554654702,0.554551443,0.554644434,0.55448205,0.554549958,0.554647271,0.554665894
610,0.555372634,0.555432487,0.555273181,0.555459616,0.555341108,0.55544241,0.555308322,0.5555074,0.555548866,0.555475085
611,0.556259213,0.556450057,0.55632427,0.556195566,0.556156625,0.556206049,0.556188065,0.556481309,0.556372048,0.556377653
612,0.556965416,0.557157651,0.55708432,0.556930857,0.556913741,0.556965102,0.55695109,0.557228585,0.55702717,0.55706407
613,0.557778007,0.557827702,0.557699653,0.557772384,0.55778724,0.557757694,0.557711215,0.557893579,0.557937631,0.557853062
614,0.55851601,0.558539455,0.558339619,0.558440326,0.558463438,0.55844923,0.558438063,0.558502208,0.558626088,0.558515216
615,0.559130824,0.559185622,0.559006989,0.558902947,0.558900522,0.559020736,0.559066202,0.559120017,0.55902312,0.559009866
616,0.559734759,0.559487078,0.559528305,0.559410328,0.559369301,0.559582782,0.559506488,0.559847502,0.559534717,0.559523923
617,0.560116346,0.559966852,0.560000926,0.559967495,0.559937492,0.560035521,0.559909647,0.560199428,0.56005623,0.560141046
618,0.560452009,0.560462632,0.560417832,0.560436839,0.560435455,0.560414088,0.56034963,0.560506559,0.560493094,0.560563978
619,0.560881624,0.560783648,0.560766715,0.560738694,0.560740769,0.560773377,0.560814784,0.561037584,0.560829822,0.560671068
620,0.561131954,0.561187595,0.56108245,0.561093117,0.561073834,0.561134031,0.561079919,0.561221253,0.561343618,0.561202125
621,0.561397869,0.56152077,0.561412617,0.561461266,0.561417209,0.56145016,0.561425556,0.561440093,0.561647537,0.561605097
622,0.561679796,0.56177944,0.561733287,0.561797431,0.561749059,0.561763193,0.561811203,0.561792081,0.561793752,0.561834876
623,0.56187517,0.56205813,0.561985799,0.562056383,0.562045871,0.562145294,0.562013481,0.562164306,0.562111313,0.562161327
624,0.562261739,0.562342593,0.562306347,0.562256346,0.562328307,0.562283522,0.56233279,0.562312606,0.562495164,0.562336165
625,0.562691856,0.562716114,0.562604085,0.562580392,0.562637873,0.562558709,0.562635564,0.562595412,0.562796399,0.56254759
626,0.563015285,0.563170618,0.562859544,0.56304987,0.56296889,0.56311334,0.562859079,0.563134294,0.562998406,0.562910116
627,0.563159637,0.56348199,0.56327192,0.563299405,0.563184523,0.563395179,0.563208341,0.563373929,0.563370887,0.563263225
628,0.563640905,0.563803413,0.563725759,0.563621654,0.56366601,0.563673614,0.563663792,0.56366869,0.563799996,0.563719921
629,0.564231609,0.564181133,0.564062685,0.56397455,0.564215185,0.564044653,0.564095206,0.564016422,0.564239915,0.564112539
630,0.564498463,0.564604399,0.564204308,0.564247408,0.564490498,0.564511854,0.5643837,0.564327234,0.564660428,0.564280032
631,0.564793178,0.564968894,0.564683731,0.564726488,0.564844036,0.564872999,0.564821232,0.564821286,0.565007003,0.564805785
632,0.565272849,0.565312512,0.565228355,0.565359747,0.565315896,0.565250524,0.565317861,0.565379644,0.565389989,0.565386007
633,0.565900695,0.565726409,0.565734736,0.565981171,0.565869238,0.565747614,0.565829386,0.565923057,0.565899355,0.565903933
634,0.566420084,0.5663522,0.566389786,0.566322431,0.566402651,0.566411699,0.566406642,0.566456472,0.566584006,0.566562587
635,0.566913572,0.566917912,0.566982539,0.56685703,0.566924937,0.566950242,0.5669747,0.567076925,0.567074848,0.567073375
636,0.567511962,0.567489863,0.567561876,0.567539966,0.56755478,0.567531155,0.567594725,0.567740352,0.567567846,0.56757739
637,0.568290376,0.56820926,0.568229161,0.568248408,0.568362782,0.568347178,0.568326236,0.56841335,0.568309892,0.56828256
638,0.569068655,0.569169283,0.56901806,0.569143412,0.569147305,0.569215526,0.569086378,0.569267665,0.569151585,0.569233019
639,0.569838197,0.569971324,0.56977298,0.56994663,0.569866876,0.570040742,0.569894673,0.570034488,0.569946547,0.570020925
640,0.570667847,0.570660147,0.570593424,0.57069542,0.570634203,0.570875007,0.570764594,0.570794389,0.570754582,0.570723581
641,0.571666979,0.571604007,0.571732088,0.571658456,0.571651092,0.571867301,0.571700016,0.571857031,0.571771934,0.571761451
642,0.57264698,0.572579459,0.572703784,0.57272162,0.572648244,0.572831563,0.572633815,0.57274955,0.572747022,0.572803166
643,0.57361302,0.573627299,0.573665287,0.573732088,0.573579803,0.573779351,0.573602595,0.573649016,0.573707565,0.573756718
644,0.574621703,0.574744015,0.574723233,0.574637631,0.574495497,0.574748743,0.574630234,0.574694382,0.574710558,0.574666072
645,0.575785237,0.575723663,0.575604744,0.575621673,0.575567786,0.575765647,0.575666274,0.575694962,0.575769629,0.575814927
646,0.576895808,0.576770088,0.576591633,0.576611951,0.576743542,0.576756228,0.576783658,0.576719784,0.576907788,0.576818423
647,0.577952246,0.577937181,0.577763984,0.577701321,0.577895634,0.577817634,0.577923748,0.577830549,0.578025492,0.577814534
648,0.579017355,0.579154172,0.579044483,0.578964867,0.578895727,0.579040753,0.578973632,0.579032492,0.578998729,0.579058891
649,0.579931012,0.579994046,0.57996156,0.579916863,0.579899316,0.579967423,0.579869867,0.579960691,0.579928671,0.57999284
650,0.580838846,0.580803735,0.580815817,0.580870794,0.580819539,0.580833226,0.58083136,0.580879459,0.580904389,0.58089609
651,0.581802708,0.581790914,0.581779499,0.581921498,0.581704116,0.581794114,0.581886435,0.581903342,0.581926104,0.581877882
652,0.582739814,0.582891533,0.582764573,0.582786952,0.582798518,0.582820175,0.582782693,0.582877835,0.582877832,0.582727528
653,0.583586779,0.583768644,0.583631039,0.583541476,0.583692996,0.583731929,0.583601659,0.583762889,0.583814992,0.58372558
654,0.584372023,0.584514192,0.58438745,0.584334987,0.584428758,0.584561146,0.584437298,0.584612279,0.584679287,0.584636153
655,0.585132351,0.585289559,0.58509905,0.585244459,0.585142813,0.585365461,0.585300846,0.585456954,0.585420423,0.585245803
656,0.585803245,0.586011409,0.585848042,0.585993083,0.585814851,0.586037796,0.58584357,0.586123659,0.586107673,0.585957974
657,0.586566168,0.586694767,0.586611782,0.586679461,0.586523096,0.586763952,0.586536768,0.586741565,0.586870064,0.586626382
658,0.587389557,0.587330422,0.587335867,0.587297873,0.587243342,0.587481709,0.58734856,0.587345435,0.587610772,0.587269495
659,0.588081361,0.587896724,0.587954087,0.587787258,0.58788351,0.587971848,0.587886838,0.587909527,0.588092573,0.588015917
660,0.588663929,0.588448683,0.588552444,0.588495799,0.588570468,0.588650682,0.58854713,0.58868076,0.5886472,0.588619469
661,0.58918481,0.589039187,0.589163781,0.589258339,0.5892557,0.589345962,0.589259541,0.589401342,0.589314824,0.589198206
662,0.589736555,0.589691268,0.58978359,0.589920038,0.589900761,0.589930213,0.589913377,0.5899187,0.590030514,0.589856295
663,0.590528079,0.590373482,0.590333291,0.59053867,0.590558033,0.590595431,0.590457942,0.59046821,0.590594582,0.59053693
664,0.591169173,0.591049721,0.590967273,0.591145691,0.591145776,0.591238734,0.591073325,0.591220084,0.591272757,0.591234031
665,0.591655872,0.591724671,0.591671174,0.591711416,0.591714916,0.591802464,0.591756402,0.591960167,0.591959096,0.591905579
666,0.592146582,0.592387381,0.592339272,0.592197685,0.592331146,0.592263576,0.592391522,0.592382785,0.592428941,0.592480301
667,0.592687008,0.592810845,0.592801285,0.592691333,0.59277142,0.592699009,0.592691676,0.592786372,0.592737151,0.592774916
668,0.593240004,0.593157836,0.593216436,0.593215908,0.59322176,0.593196199,0.593117392,0.593295657,0.593194312,0.593193936
669,0.593814456,0.593657474,0.593760329,0.593811784,0.593819571,0.593814804,0.59379872,0.59395897,0.593907406,0.593863152
670,0.594485737,0.594573203,0.594589312,0.594545887,0.594600667,0.59457995,0.5943901,0.594747739,0.59471052,0.594512207
671,0.595114911,0.595162831,0.595184885,0.595107742,0.595259316,0.595246571,0.595161359,0.595398234,0.595260386,0.595188383
672,0.595783429,0.595743231,0.595725789,0.595709161,0.595886147,0.595899871,0.595982232,0.596045277,0.595826149,0.595842547
673,0.596598232,0.596701782,0.596481814,0.596586061,0.596645553,0.596671113,0.596726604,0.596854028,0.596709166,0.596510508
674,0.597557838,0.597696441,0.597363042,0.597585251,0.597562904,0.597510855,0.597618063,0.597697997,0.597748762,0.597587616
675,0.598553057,0.59862656,0.598379801,0.598580033,0.598586031,0.598535062,0.598618834,0.598647964,0.598720262,0.59864116
676,0.599497029,0.599534305,0.59943084,0.59951614,0.599593792,0.599577833,0.599558915,0.599612283,0.599598611,0.59955429
677,0.600337728,0.600530008,0.600353375,0.600397351,0.600442759,0.600328181,0.600242545,0.600421266,0.600493235,0.600442145
678,0.60117154,0.601241381,0.601195146,0.601222702,0.601276735,0.601138019,0.601262738,0.601355999,0.601299366,0.601343287
679,0.602149536,0.60212782,0.602098942,0.602092786,0.602169181,0.602138828,0.602269538,0.602351437,0.602143585,0.602263651
680,0.603218081,0.603306496,0.603064288,0.60302808,0.60309715,0.603251246,0.603054469,0.603295141,0.603083294,0.603175963
681,0.603898496,0.60400404,0.603765262,0.603857009,0.603858844,0.604048565,0.60394308,0.604067617,0.603987483,0.603996317
682,0.604734563,0.604708623,0.604678293,0.604869461,0.60475396,0.604886701,0.604778437,0.604892941,0.604884737,0.604863854
683,0.605632578,0.605542837,0.605597705,0.605783376,0.605669824,0.605729118,0.605575711,0.605735992,0.605700434,0.605671015
684,0.606347369,0.606463831,0.6062061,0.606282038,0.606404578,0.606436942,0.606385675,0.606492278,0.606385285,0.606299368
685,0.607142583,0.607267252,0.607006822,0.607022179,0.60715379,0.607089511,0.607155246,0.607240452,0.607213669,0.6070744
686,0.607873263,0.607915853,0.607748104,0.607758501,0.607796414,0.607808349,0.60777708,0.607959353,0.607911237,0.607819026
687,0.608453196,0.60843069,0.608309085,0.608383498,0.608338002,0.608491507,0.608308596,0.608614592,0.608450158,0.608451545
688,0.608888086,0.608883673,0.608755659,0.608982169,0.608923974,0.608830315,0.60896538,0.609165542,0.609080016,0.609017722
689,0.6093431,0.609343268,0.609286834,0.609423548,0.60935578,0.609329741,0.60941562,0.609548834,0.609633527,0.609390793
690,0.609796982,0.60982251,0.609829009,0.609820144,0.609797535,0.60986864,0.609811306,0.609915575,0.610084281,0.609798774
691,0.610236036,0.610311359,0.610304113,0.610275881,0.610370329,0.610315516,0.610317599,0.610399823,0.610487493,0.610393899
692,0.610816283,0.610779037,0.610801001,0.610715966,0.610867009,0.610919633,0.610851218,0.610974065,0.611052438,0.610923472
693,0.611267464,0.611321289,0.611356668,0.611232002,0.611339853,0.611445516,0.611338491,0.611490971,0.611571265,0.611373769
694,0.611649861,0.611829776,0.611871774,0.611791423,0.611806436,0.611845958,0.611782083,0.61195943,0.611999497,0.611840865
695,0.612149532,0.612136264,0.612205419,0.612289494,0.612257504,0.612182441,0.612223639,0.612455213,0.612385764,0.612416647
696,0.612408638,0.612516487,0.61251612,0.61263835,0.61259104,0.612499994,0.612635444,0.612848409,0.612778042,0.61259592
697,0.612754515,0.612926427,0.612832931,0.612887416,0.612917244,0.612829769,0.612994856,0.613132781,0.613081629,0.612879534
698,0.613259786,0.613282859,0.613159846,0.613132678,0.613286182,0.613174411,0.613296612,0.613376903,0.613295798,0.613385398
699,0.613526194,0.613491415,0.613484904,0.613510575,0.613629163,0.613498036,0.613557408,0.613737804,0.613574785,0.613522664
700,0.613886538,0.61385014,0.613824652,0.613917507,0.613934956,0.61392845,0.613818148,0.613982793,0.613864539,0.613812622
701,0.614212023,0.614196356,0.614092273,0.614204638,0.614159869,0.614287308,0.614077925,0.614167147,0.614123672,0.614110892
702,0.614362305,0.614375387,0.614261857,0.614318838,0.614333199,0.614442551,0.61433791,0.614415124,0.614362674,0.614243184
703,0.614637607,0.614804877,0.614648562,0.614589997,0.614792248,0.614767858,0.614666417,0.614778549,0.614792623,0.614657823
704,0.615011649,0.615172958,0.614985488,0.614955322,0.615149463,0.615133396,0.614975388,0.615171085,0.615180252,0.615058666
705,0.615354575,0.615423344,0.61524142,0.615334369,0.615353373,0.615447775,0.615247114,0.615479823,0.61546252,0.615349012
706,0.615512469,0.615703928,0.615571204,0.615648991,0.615615592,0.615679277,0.615530451,0.615619484,0.615721224,0.615611827
707,0.615979031,0.616054662,0.616028036,0.615955902,0.615951702,0.616071088,0.615972789,0.616030949,0.616039449,0.616063903
708,0.616488496,0.61642824,0.616481781,0.616314319,0.616380223,0.616485383,0.616416544,0.616451158,0.616482492,0.616531957
709,0.616821655,0.616773589,0.616826108,0.616722906,0.616822548,0.616809009,0.616759986,0.616721619,0.616984655,0.616878488
710,0.617062644,0.617059599,0.617037904,0.617059185,0.616999025,0.617083774,0.617100888,0.617106748,0.617228444,0.617147646
711,0.61743037,0.617365156,0.617417038,0.617443845,0.617320535,0.617443113,0.61744023,0.61746196,0.617521887,0.617459112
